Quicker TPV Data Test
ID,Temperature (degC),Pressure (Pa),Humidity (%),Latitude (deg),Longitude (deg),Mode,GPS Time,Alt,EPX,EPY,EPV,Speed,Time
365,8.68,810.973023082039,20.683394943214633,38.849646837,-104.82251474,3,2021-02-19T19:33:30.000Z,1870.362,2.192,3.086,6.842,0.864,11:29:15.921809
366,8.71,810.8999645477012,20.597016868527813,38.849639933,-104.822518761,3,2021-02-19T19:33:31.000Z,1870.66,2.192,3.086,6.842,0.797,11:29:16.922039
367,8.77,810.8207449708285,20.491735672421587,38.849632703,-104.822522688,3,2021-02-19T19:33:32.000Z,1871.019,2.192,3.086,6.842,0.867,11:29:17.922034
369,8.75,810.594449417843,20.55534914157353,38.849624523,-104.822525115,3,2021-02-19T19:33:33.000Z,1871.222,1.968,2.326,6.842,0.935,11:29:19.309251
370,8.67,810.4705180720987,20.644161476384436,38.849614166,-104.822530069,3,2021-02-19T19:33:34.000Z,1871.12,1.968,2.326,6.842,1.281,11:29:19.919577
371,8.64,810.8099736534147,20.753515574153123,38.849605763,-104.82253799,3,2021-02-19T19:33:35.000Z,1871.146,1.968,2.326,6.842,1.063,11:29:20.920430
372,8.69,810.918302893964,20.79699285188908,38.849600109,-104.822544359,3,2021-02-19T19:33:36.000Z,1871.32,1.968,2.326,6.842,0.674,11:29:21.919247
373,8.79,810.8935161442539,20.798739441610568,38.849594653,-104.822551724,3,2021-02-19T19:33:37.000Z,1871.594,1.968,2.326,6.842,0.927,11:29:22.918698
374,8.85,810.7884971670326,20.75614132011872,38.84958779,-104.822556069,3,2021-02-19T19:33:38.000Z,1871.759,1.968,2.326,6.842,0.787,11:29:23.918988
375,8.82,810.7494966613236,20.746315625273024,38.849581472,-104.822559989,3,2021-02-19T19:33:39.000Z,1871.801,1.968,2.326,6.842,0.676,11:29:24.918407
376,8.71,810.7246526820029,20.858815658352164,38.849575951,-104.82256533,3,2021-02-19T19:33:40.000Z,1871.717,1.968,2.326,6.842,0.787,11:29:25.915263
377,8.61,810.6997820096805,20.954172789479088,38.849569924,-104.822572324,3,2021-02-19T19:33:41.000Z,1871.544,1.968,2.326,6.842,0.917,11:29:26.919322
378,8.54,810.6809748048166,21.0082928149048,38.849564412,-104.822580209,3,2021-02-19T19:33:42.000Z,1871.443,1.968,2.326,6.842,0.875,11:29:27.919486
380,8.49,810.8562426091604,21.015732069928156,38.849560941,-104.82258957,3,2021-02-19T19:33:43.000Z,1871.555,1.968,2.326,6.842,0.885,11:29:29.311790
381,8.47,810.7800411843361,20.9082935878152,38.849556025,-104.822599348,3,2021-02-19T19:33:44.000Z,1871.563,1.968,2.326,6.842,1.03,11:29:29.953346
382,8.39,810.7046509219117,20.96292338495088,38.84955076,-104.822609289,3,2021-02-19T19:33:45.000Z,1871.571,1.968,2.326,6.842,0.994,11:29:30.919916
383,8.38,810.8079219266837,21.11129783708508,38.849548689,-104.822619574,3,2021-02-19T19:33:46.000Z,1871.57,1.968,2.326,6.842,0.891,11:29:31.919998
384,8.35,810.7601334631499,21.197677483759986,38.849547109,-104.822630395,3,2021-02-19T19:33:47.000Z,1871.788,1.968,2.326,6.842,0.982,11:29:32.919503
385,8.36,810.8618093993764,21.294102836353183,38.849544663,-104.822641495,3,2021-02-19T19:33:48.000Z,1871.711,1.968,2.326,6.842,1.0,11:29:33.920072
386,8.38,810.8503988276375,21.401417861820022,38.849541268,-104.822651532,3,2021-02-19T19:33:49.000Z,1871.796,1.968,2.326,6.842,0.969,11:29:34.919279
387,8.4,810.904296148639,21.474588937371788,38.849539113,-104.822661106,3,2021-02-19T19:33:50.000Z,1871.886,1.968,2.326,6.842,0.93,11:29:35.918305
388,8.43,810.8833259648914,21.490766336112014,38.849537855,-104.822670975,3,2021-02-19T19:33:51.000Z,1871.932,1.968,2.326,6.842,0.947,11:29:36.914882
389,8.42,810.9024410227951,21.54218132732971,38.849536603,-104.822680981,3,2021-02-19T19:33:52.000Z,1871.77,1.968,2.326,6.842,0.971,11:29:37.918231
391,8.42,810.9058928627746,21.542082272743574,38.84953584,-104.822691626,3,2021-02-19T19:33:53.000Z,1871.683,1.968,2.322,6.842,0.981,11:29:39.309935
392,8.43,810.9032389459352,21.621455228614945,38.849536504,-104.822702624,3,2021-02-19T19:33:54.000Z,1871.576,1.968,2.322,6.842,1.03,11:29:39.919371
393,8.43,810.8026146197435,21.627047323062296,38.84953428,-104.822713632,3,2021-02-19T19:33:55.000Z,1871.356,1.968,2.322,6.842,1.059,11:29:40.919140
394,8.4,810.9459754963074,21.446434977344857,38.849533917,-104.822722191,3,2021-02-19T19:33:56.000Z,1871.231,1.968,2.322,6.842,0.799,11:29:41.919501
395,8.38,810.9154411559073,21.367275410217957,38.849534793,-104.822730207,3,2021-02-19T19:33:57.000Z,1871.094,1.968,2.322,6.842,0.797,11:29:42.919512
396,8.33,810.9629385003688,21.38067093742092,38.849537277,-104.822738717,3,2021-02-19T19:33:58.000Z,1870.943,1.968,2.322,6.842,0.921,11:29:43.917105
397,8.34,810.9475458875447,21.67622251730459,38.849539244,-104.822748497,3,2021-02-19T19:33:59.000Z,1870.863,1.968,2.322,6.842,0.954,11:29:44.919543
398,8.3,810.9639839478691,21.859643822633583,38.849538932,-104.822757295,3,2021-02-19T19:34:00.000Z,1870.843,1.968,2.322,6.842,0.979,11:29:45.920234
399,8.29,810.9658302886369,21.96840010481937,38.849538997,-104.822767868,3,2021-02-19T19:34:01.000Z,1870.961,1.968,2.322,6.842,1.007,11:29:46.918452
400,8.29,810.9562762177811,21.928486068093928,38.849540905,-104.822777746,3,2021-02-19T19:34:02.000Z,1870.985,1.968,2.322,6.842,0.956,11:29:47.917562
402,8.31,810.9743411783354,22.03569717507711,38.849543989,-104.822785867,3,2021-02-19T19:34:03.000Z,1871.102,1.965,2.327,6.842,0.857,11:29:49.310726
403,8.3,810.9085044226373,21.990574962026006,38.849547201,-104.822794344,3,2021-02-19T19:34:04.000Z,1871.281,1.965,2.327,6.842,0.877,11:29:49.918481
404,8.27,810.9613087543138,21.900632961852764,38.849549683,-104.822804403,3,2021-02-19T19:34:05.000Z,1871.481,1.965,2.327,6.842,0.901,11:29:50.918094
405,8.25,810.9432425786466,21.810498067385005,38.849554831,-104.822812464,3,2021-02-19T19:34:06.000Z,1871.807,1.965,2.327,6.842,0.988,11:29:51.918547
406,8.25,810.8912197157687,21.770682169702216,38.849560937,-104.822821075,3,2021-02-19T19:34:07.000Z,1872.289,1.965,2.327,6.842,0.915,11:29:52.919363
407,8.23,810.9026179151026,21.953465695540906,38.849564354,-104.822830319,3,2021-02-19T19:34:08.000Z,1872.614,1.965,2.327,6.842,0.926,11:29:53.918981
408,8.23,810.8341394640669,21.99337382442269,38.849568165,-104.822839045,3,2021-02-19T19:34:09.000Z,1873.093,1.965,2.327,6.842,0.99,11:29:54.915179
409,8.23,810.8930649158864,21.87374356875066,38.849573887,-104.82284728,3,2021-02-19T19:34:10.000Z,1873.197,1.965,2.327,6.842,0.998,11:29:55.918716
410,8.23,810.8341394640669,21.885312500639298,38.849579265,-104.822854647,3,2021-02-19T19:34:11.000Z,1873.285,1.965,2.327,7.533,0.868,11:29:56.918361
411,8.23,810.8471446792364,21.97062435321305,38.849584534,-104.822862138,3,2021-02-19T19:34:12.000Z,1873.26,1.965,2.327,7.533,0.888,11:29:57.918590
413,8.2,810.7993537184675,22.028465160769077,38.849590658,-104.822867995,3,2021-02-19T19:34:13.000Z,1873.197,2.215,2.587,7.533,0.851,11:29:59.323292
414,8.19,810.8635726480888,22.06865659253848,38.849597007,-104.822874007,3,2021-02-19T19:34:14.000Z,1873.039,2.215,2.587,7.533,0.918,11:29:59.918591
415,8.19,810.8991336695962,22.131305672214683,38.849602442,-104.822881478,3,2021-02-19T19:34:15.000Z,1872.736,2.215,2.587,7.533,0.926,11:30:00.918752
416,8.17,810.8027768700414,22.1662889048545,38.849608929,-104.82288895,3,2021-02-19T19:34:16.000Z,1872.527,2.215,2.587,7.533,1.004,11:30:01.918588
417,8.15,810.824527507436,22.144020168789446,38.849615834,-104.822894552,3,2021-02-19T19:34:17.000Z,1872.34,2.215,2.587,7.533,0.91,11:30:02.918505
418,8.15,810.886093425843,22.115684872261827,38.849622265,-104.822898582,3,2021-02-19T19:34:18.000Z,1872.171,2.215,2.587,7.533,0.866,11:30:03.918517
419,8.15,810.9511116584353,22.104312583118077,38.849629474,-104.822902648,3,2021-02-19T19:34:19.000Z,1872.006,2.215,2.587,6.842,0.923,11:30:04.918506
420,8.14,810.9373007407962,22.110380564690242,38.849636614,-104.822907517,3,2021-02-19T19:34:20.000Z,1871.898,2.215,2.587,7.533,0.966,11:30:05.914727
421,8.15,811.0092239823236,22.155677970990194,38.849643642,-104.822913977,3,2021-02-19T19:34:21.000Z,1872.013,2.215,2.587,7.533,0.968,11:30:06.960769
422,8.12,811.0171565727364,21.889296375640985,38.849649555,-104.82292173,3,2021-02-19T19:34:22.000Z,1872.187,2.215,2.587,7.533,0.909,11:30:07.918591
424,8.06,810.9600225818956,21.561860332819105,38.849654703,-104.822926455,3,2021-02-19T19:34:23.000Z,1872.162,2.224,2.595,7.533,0.639,11:30:09.298462
425,8.04,810.9026775309809,21.460413926487284,38.849658333,-104.822924873,3,2021-02-19T19:34:24.000Z,1871.949,2.224,2.595,7.533,0.76,11:30:09.920494
426,7.98,810.8039037462866,21.189612899843425,38.849664677,-104.822925521,3,2021-02-19T19:34:25.000Z,1871.792,2.224,2.595,7.533,0.851,11:30:10.918730
427,7.96,810.8412821680469,21.24158554818581,38.849672094,-104.822927901,3,2021-02-19T19:34:26.000Z,1871.502,2.224,2.595,7.533,1.025,11:30:11.920509
428,7.96,810.9322805270982,21.321176257525924,38.849679367,-104.822931476,3,2021-02-19T19:34:27.000Z,1871.249,2.224,2.595,7.533,0.98,11:30:12.917222
429,7.94,810.9306542654377,21.24238917130545,38.849687063,-104.822934494,3,2021-02-19T19:34:28.000Z,1871.017,2.224,2.595,7.533,0.982,11:30:13.916581
430,7.93,810.8966705626926,21.288476331556872,38.849695171,-104.822935872,3,2021-02-19T19:34:29.000Z,1870.76,2.224,2.595,7.533,0.981,11:30:14.917472
431,7.92,810.9677579607836,21.368258704452593,38.84970254,-104.822935914,3,2021-02-19T19:34:30.000Z,1870.398,2.224,2.595,7.533,0.882,11:30:15.917304
432,7.91,811.0024857526544,21.454018995919387,38.849709551,-104.822935838,3,2021-02-19T19:34:31.000Z,1870.053,2.224,2.595,7.533,0.884,11:30:16.914848
433,7.91,811.0839318732775,21.54486411677233,38.849716087,-104.822934381,3,2021-02-19T19:34:32.000Z,1869.997,2.224,2.595,7.533,0.791,11:30:17.919071
435,7.93,810.987663839281,21.53858818882203,38.849723907,-104.822934106,3,2021-02-19T19:34:33.000Z,1870.21,1.968,2.331,6.842,1.001,11:30:19.310538
436,7.93,810.9486666954936,21.441956210088144,38.849732156,-104.822935654,3,2021-02-19T19:34:34.000Z,1870.396,1.968,2.331,6.842,1.004,11:30:19.919553
437,7.91,811.0640254019323,21.42001383528167,38.849740466,-104.822936466,3,2021-02-19T19:34:35.000Z,1870.446,1.968,2.331,6.842,1.018,11:30:20.919417
438,7.89,810.9263176512395,21.596805681028826,38.849748212,-104.822933702,3,2021-02-19T19:34:36.000Z,1870.446,1.968,2.331,6.842,0.941,11:30:21.918008
439,7.9,810.9496760828484,21.659030800332584,38.849755276,-104.822929978,3,2021-02-19T19:34:37.000Z,1870.237,1.968,2.331,6.842,0.873,11:30:22.918670
440,7.86,810.7416390064642,21.603675784759915,38.849762515,-104.822924628,3,2021-02-19T19:34:38.000Z,1869.877,1.968,2.331,6.842,1.059,11:30:23.914996
441,7.89,810.8249709227953,21.648251566359022,38.849768725,-104.822914247,3,2021-02-19T19:34:39.000Z,1869.435,1.968,2.331,6.842,1.254,11:30:24.958504
442,7.93,810.9165759071243,21.70322934206682,38.849776209,-104.822908818,3,2021-02-19T19:34:40.000Z,1869.28,1.968,2.331,6.842,0.994,11:30:25.919096
443,8.0,810.973718903894,21.973734122222943,38.849782853,-104.82290553,3,2021-02-19T19:34:41.000Z,1869.352,1.968,2.331,6.842,0.828,11:30:26.919584
444,8.04,810.9615889147643,22.244766660877026,38.849789281,-104.82290311,3,2021-02-19T19:34:42.000Z,1869.391,1.968,2.331,6.842,0.798,11:30:27.917181
446,8.1,810.9537113738949,22.475579029709767,38.849796182,-104.822898749,3,2021-02-19T19:34:43.000Z,1869.587,1.968,2.331,6.842,0.955,11:30:29.311194
447,8.13,810.8645721599435,22.514621939253743,38.849801991,-104.822891637,3,2021-02-19T19:34:44.000Z,1869.791,1.968,2.331,6.842,0.946,11:30:29.918802
448,8.17,810.8749668545794,22.5811679311097,38.849807111,-104.822883346,3,2021-02-19T19:34:45.000Z,1869.978,1.968,2.331,6.842,0.953,11:30:30.919947
449,8.2,810.8444680487162,22.631414348049553,38.849813072,-104.822875428,3,2021-02-19T19:34:46.000Z,1870.383,1.968,2.331,6.842,0.985,11:30:31.919186
450,8.21,810.7837000447339,22.557032687784286,38.849819376,-104.822868107,3,2021-02-19T19:34:47.000Z,1870.519,1.968,2.331,6.842,0.962,11:30:32.918356
451,8.21,810.6666568115334,22.45467988320112,38.849824539,-104.822859665,3,2021-02-19T19:34:48.000Z,1870.572,1.968,2.331,6.842,0.971,11:30:33.918355
452,8.2,810.5323593890524,22.438088598296044,38.84982737,-104.822850552,3,2021-02-19T19:34:49.000Z,1870.198,1.968,2.331,6.842,0.86,11:30:34.915682
453,8.2,810.6172887633444,22.238876004664334,38.849831667,-104.822842572,3,2021-02-19T19:34:50.000Z,1869.828,1.968,2.331,6.842,0.89,11:30:35.919314
454,8.21,810.7351324727106,21.931399335191358,38.849837421,-104.822835342,3,2021-02-19T19:34:51.000Z,1869.625,1.968,2.331,6.842,0.944,11:30:36.920100
455,8.22,810.7550408353344,21.8060829935537,38.849842938,-104.822827867,3,2021-02-19T19:34:52.000Z,1869.805,1.968,2.331,6.842,0.871,11:30:37.918323
457,8.21,810.6666568115334,21.851874000633085,38.849847342,-104.822820143,3,2021-02-19T19:34:53.000Z,1870.091,1.968,2.331,6.842,0.857,11:30:39.311888
458,8.2,810.7568879140138,21.9148208904022,38.849850963,-104.822811069,3,2021-02-19T19:34:54.000Z,1870.372,1.968,2.331,6.842,0.886,11:30:39.919330
459,8.23,810.8341394640669,22.044559586371037,38.849853758,-104.822801511,3,2021-02-19T19:34:55.000Z,1870.433,1.968,2.331,6.842,0.932,11:30:40.918540
460,8.25,810.7776202752929,22.049287902034827,38.84985468,-104.822789907,3,2021-02-19T19:34:56.000Z,1870.386,1.968,2.331,6.842,0.985,11:30:41.920414
461,8.28,810.7412692812306,22.019689319741286,38.84985895,-104.822778984,3,2021-02-19T19:34:57.000Z,1870.1,1.968,2.331,6.842,1.183,11:30:42.960110
462,8.27,810.9352963512476,22.014393211005675,38.849864373,-104.822772051,3,2021-02-19T19:34:58.000Z,1869.942,1.968,2.331,6.842,0.831,11:30:43.918047
463,8.28,810.8737175109884,22.207682043020483,38.849867568,-104.822763201,3,2021-02-19T19:34:59.000Z,1869.741,1.968,2.331,6.842,0.929,11:30:44.918290
464,8.31,810.896299212402,22.38267150690657,38.84986974,-104.82275304,3,2021-02-19T19:35:00.000Z,1869.649,1.968,2.331,6.842,1.001,11:30:45.914561
465,8.33,810.9533833474089,22.376137458002475,38.84987064,-104.822741694,3,2021-02-19T19:35:01.000Z,1869.541,1.968,2.331,6.842,0.998,11:30:46.918127
466,8.35,811.0229414145123,22.30171128670976,38.849872115,-104.822731868,3,2021-02-19T19:35:02.000Z,1869.848,1.968,2.331,6.842,0.955,11:30:47.920440
468,8.37,810.9406580560425,22.24387088615235,38.84987387,-104.822721587,3,2021-02-19T19:35:03.000Z,1870.02,1.968,2.324,6.842,0.99,11:30:49.311034
469,8.37,810.7941157852384,22.329297039148685,38.849876167,-104.822711007,3,2021-02-19T19:35:04.000Z,1870.166,1.968,2.324,6.842,1.015,11:30:49.919162
470,8.35,810.8668485156609,22.4552953123747,38.849878149,-104.822703123,3,2021-02-19T19:35:05.000Z,1870.403,1.968,2.324,6.842,0.658,11:30:50.918126
471,8.33,810.8328644493477,22.42742398706604,38.849877904,-104.822701598,3,2021-02-19T19:35:06.000Z,1871.425,1.968,2.324,6.785,0.156,11:30:51.917976
472,8.34,810.72641757116,22.45557603608066,38.849876892,-104.822702922,3,2021-02-19T19:35:07.000Z,1873.286,1.968,2.324,6.785,0.111,11:30:52.916085
473,8.33,810.5111316010385,22.35338486009198,38.84987475,-104.822703679,3,2021-02-19T19:35:08.000Z,1875.335,1.968,2.324,6.785,0.31,11:30:53.918440
474,8.33,810.2406377449121,22.22283934177185,38.849873824,-104.822703622,3,2021-02-19T19:35:09.000Z,1877.535,1.968,2.324,6.785,0.087,11:30:54.918308
475,8.29,810.0944058807006,22.218670288330156,38.849873926,-104.822703835,3,2021-02-19T19:35:10.000Z,1879.211,1.968,2.324,6.785,0.101,11:30:55.918427
476,8.28,809.9739019650192,22.13913623664207,38.849872906,-104.822701079,3,2021-02-19T19:35:11.000Z,1880.181,1.968,2.324,6.785,0.425,11:30:56.915212
477,8.27,809.9399410223648,22.048712407431104,38.849873014,-104.822691787,3,2021-02-19T19:35:12.000Z,1880.341,1.968,2.324,6.785,0.93,11:30:57.918050
479,8.26,809.8966889182008,22.077630007578673,38.849873239,-104.822681047,3,2021-02-19T19:35:13.000Z,1880.469,1.962,2.328,6.785,0.949,11:30:59.310954
480,8.27,809.943389268218,22.05430430638519,38.849872687,-104.822671257,3,2021-02-19T19:35:14.000Z,1880.53,1.962,2.328,6.785,0.836,11:30:59.919383
481,8.28,809.9147161155629,22.048328691033312,38.849871686,-104.822661771,3,2021-02-19T19:35:15.000Z,1880.572,1.962,2.328,6.785,0.944,11:31:00.962679
482,8.28,810.0092065184701,22.127863327804672,38.849871006,-104.822651706,3,2021-02-19T19:35:16.000Z,1880.586,1.962,2.328,6.785,0.911,11:31:01.918538
483,8.29,810.0198173128276,22.116193685909842,38.849870424,-104.822641873,3,2021-02-19T19:35:17.000Z,1880.762,1.962,2.328,6.785,0.963,11:31:02.918510
484,8.29,809.9746890820221,22.070498120246803,38.849868235,-104.822634156,3,2021-02-19T19:35:18.000Z,1880.856,1.962,2.328,6.785,0.72,11:31:03.914360
485,8.33,809.9674898583731,21.98961186930985,38.849864827,-104.822627545,3,2021-02-19T19:35:19.000Z,1880.928,1.962,2.328,6.785,0.735,11:31:04.918211
486,8.35,809.9276403137843,21.925964731572456,38.849861464,-104.822619962,3,2021-02-19T19:35:20.000Z,1880.961,1.962,2.328,6.785,0.798,11:31:05.918281
487,8.39,809.924144518437,21.907534003882716,38.849858127,-104.822611727,3,2021-02-19T19:35:21.000Z,1881.07,1.962,2.328,6.785,0.865,11:31:06.918383
488,8.42,809.9432145011244,21.877816562425387,38.849854113,-104.822602039,3,2021-02-19T19:35:22.000Z,1881.129,1.962,2.328,6.785,1.019,11:31:07.918469
490,8.48,809.9611788207455,21.807186710433466,38.849849739,-104.822592606,3,2021-02-19T19:35:23.000Z,1881.35,1.959,2.33,6.785,1.003,11:31:09.310415
491,8.53,809.9714600065599,21.74850598648956,38.849845814,-104.822583051,3,2021-02-19T19:35:24.000Z,1881.461,1.959,2.33,6.785,0.991,11:31:09.918492
492,8.55,809.8298902518655,21.713570171996356,38.849840097,-104.822575409,3,2021-02-19T19:35:25.000Z,1881.308,1.959,2.33,6.785,0.98,11:31:10.918452
493,8.55,809.9764660344563,21.667934739508915,38.849833583,-104.822567787,3,2021-02-19T19:35:26.000Z,1881.377,1.959,2.33,6.785,1.047,11:31:11.918593
494,8.58,809.8516140902398,21.667041311989045,38.849826501,-104.822559408,3,2021-02-19T19:35:27.000Z,1881.413,1.959,2.33,6.785,1.076,11:31:12.918211
495,8.58,809.8585082439114,21.700999689616484,38.849819235,-104.822549923,3,2021-02-19T19:35:28.000Z,1881.347,1.959,2.33,6.785,1.063,11:31:13.917844
496,8.57,809.8872033786818,21.763910401120018,38.849813802,-104.822542527,3,2021-02-19T19:35:29.000Z,1881.267,1.959,2.33,6.785,0.803,11:31:14.914823
497,8.55,809.9209717358001,21.78187457184322,38.849809668,-104.82253529,3,2021-02-19T19:35:30.000Z,1881.135,1.959,2.33,6.785,0.812,11:31:15.918406
498,8.55,809.9079600825881,21.91278756022966,38.849806112,-104.822527121,3,2021-02-19T19:35:31.000Z,1881.147,1.959,2.33,6.785,0.929,11:31:16.918690
499,8.58,809.8879799957623,21.96844090664955,38.849801043,-104.822521156,3,2021-02-19T19:35:32.000Z,1881.049,1.959,2.33,6.785,0.787,11:31:17.920515
501,8.62,809.8972022915093,22.035397687991164,38.849795336,-104.822518383,3,2021-02-19T19:35:33.000Z,1881.055,1.959,2.33,6.785,0.839,11:31:19.363073
502,8.63,809.8791102673681,22.05758308910207,38.849788521,-104.822515334,3,2021-02-19T19:35:34.000Z,1880.926,1.959,2.33,6.785,0.899,11:31:19.918616
503,8.66,809.8936729272167,22.125127794379953,38.849780901,-104.822512984,3,2021-02-19T19:35:35.000Z,1880.733,1.959,2.33,6.785,0.899,11:31:20.918411
504,8.63,809.8010299759385,22.19420363334696,38.849773902,-104.822509549,3,2021-02-19T19:35:36.000Z,1880.551,1.959,2.33,6.785,0.878,11:31:21.919465
505,8.62,809.7317441781296,22.13775754175874,38.849768214,-104.82250339,3,2021-02-19T19:35:37.000Z,1880.378,1.959,2.33,6.785,0.91,11:31:22.919005
506,8.64,809.947624596557,21.6418970501,38.849762862,-104.822497982,3,2021-02-19T19:35:38.000Z,1880.271,1.959,2.33,7.533,0.789,11:31:23.919028
507,8.71,809.8752229456609,21.3942628362248,38.849756637,-104.822496233,3,2021-02-19T19:35:39.000Z,1880.3,1.959,2.33,7.533,0.838,11:31:24.919055
508,8.7,809.7642108738731,21.2122299284764,38.849747701,-104.822497455,3,2021-02-19T19:35:40.000Z,1880.241,1.959,2.33,7.533,1.062,11:31:25.915431
509,8.66,809.8129162870101,21.031631721414186,38.849739103,-104.822498504,3,2021-02-19T19:35:41.000Z,1880.486,1.959,2.33,7.533,1.005,11:31:26.920385
510,8.68,809.8431640203067,20.888745729130328,38.849731339,-104.822497355,3,2021-02-19T19:35:42.000Z,1880.727,1.959,2.33,7.533,0.91,11:31:27.919802
512,8.7,809.8840182687455,20.990427827294667,38.849723525,-104.822494343,3,2021-02-19T19:35:43.000Z,1880.896,2.106,2.459,7.015,0.95,11:31:29.311925
513,8.66,809.8389442048001,21.06010508804328,38.849714815,-104.822492022,3,2021-02-19T19:35:44.000Z,1881.045,2.106,2.459,7.533,1.05,11:31:29.919972
514,8.68,809.7722367522992,21.082161888436826,38.849706203,-104.822489845,3,2021-02-19T19:35:45.000Z,1880.941,2.106,2.459,6.785,0.964,11:31:30.920235
515,8.65,809.730614600743,21.07200453951357,38.849698376,-104.822491525,3,2021-02-19T19:35:46.000Z,1880.888,2.106,2.459,7.533,0.918,11:31:31.919241
516,8.68,809.6715684003592,21.173176850725934,38.849689542,-104.82249538,3,2021-02-19T19:35:47.000Z,1880.783,2.106,2.459,7.533,1.072,11:31:32.915836
517,8.68,809.7297475237216,21.480878085412403,38.849680682,-104.822497011,3,2021-02-19T19:35:48.000Z,1880.809,2.106,2.459,7.533,1.066,11:31:33.918888
518,8.66,809.6177074414,21.657991553119285,38.849671031,-104.822498426,3,2021-02-19T19:35:49.000Z,1880.704,2.106,2.459,7.533,1.109,11:31:34.920198
519,8.69,809.6819065611666,21.51454571834208,38.849661888,-104.822501599,3,2021-02-19T19:35:50.000Z,1880.658,2.106,2.459,7.533,1.058,11:31:35.919210
520,8.69,809.6133883332909,21.201447828754954,38.84965326,-104.822504222,3,2021-02-19T19:35:51.000Z,1880.588,2.106,2.459,7.533,0.953,11:31:36.917431
521,8.65,809.7080335517262,21.12315259502174,38.849645843,-104.822508686,3,2021-02-19T19:35:52.000Z,1880.654,2.106,2.459,6.785,0.945,11:31:37.967762
523,8.7,809.8388529898177,21.09273608925092,38.849640027,-104.822514328,3,2021-02-19T19:35:53.000Z,1880.818,1.959,2.33,6.785,0.778,11:31:39.300164
524,8.77,809.7924496588822,21.061392340818966,38.849633079,-104.822518146,3,2021-02-19T19:35:54.000Z,1880.947,1.959,2.33,6.785,0.897,11:31:39.920911
525,8.74,809.7832485042118,21.04004016171494,38.849624237,-104.822522338,3,2021-02-19T19:35:55.000Z,1881.05,1.959,2.33,6.785,1.116,11:31:40.919971
526,8.7,809.6176026757006,21.087040982222103,38.849617252,-104.822525003,3,2021-02-19T19:35:56.000Z,1881.009,1.959,2.33,6.785,0.701,11:31:41.919114
527,8.7,809.721720318707,21.0528701427991,38.849612252,-104.822532276,3,2021-02-19T19:35:57.000Z,1880.71,1.959,2.33,6.785,0.688,11:31:42.919723
528,8.75,809.9245161988093,21.22158801788826,38.849607169,-104.822537934,3,2021-02-19T19:35:58.000Z,1880.581,1.959,2.33,6.785,0.721,11:31:43.916030
529,8.76,809.5799792817738,21.454899931309704,38.849600514,-104.82254355,3,2021-02-19T19:35:59.000Z,1880.431,1.959,2.33,6.785,0.916,11:31:44.919098
530,8.71,809.8101483452791,21.411346911176544,38.84959283,-104.822550885,3,2021-02-19T19:36:00.000Z,1880.518,1.959,2.33,6.785,1.022,11:31:45.919697
531,8.68,809.9212494692478,21.213351192108437,38.849586064,-104.822558256,3,2021-02-19T19:36:01.000Z,1880.621,1.959,2.33,6.785,0.948,11:31:46.919251
532,8.69,809.8086051495541,20.893917357578772,38.849579524,-104.822564611,3,2021-02-19T19:36:02.000Z,1880.822,1.959,2.33,6.785,0.867,11:31:47.920886
534,8.71,809.8266098652457,20.84172874871936,38.84957298,-104.822572346,3,2021-02-19T19:36:03.000Z,1880.943,1.961,2.315,6.785,0.943,11:31:49.310641
535,8.69,809.8675567693535,20.79119366592992,38.849567125,-104.82258062,3,2021-02-19T19:36:04.000Z,1881.048,1.961,2.315,6.785,0.938,11:31:49.918290
536,8.71,809.862208017147,20.636783894646364,38.849561995,-104.822588718,3,2021-02-19T19:36:05.000Z,1881.293,1.961,2.315,6.785,0.846,11:31:50.918932
537,8.74,809.7476482708948,20.607037867232282,38.849556376,-104.822597245,3,2021-02-19T19:36:06.000Z,1881.414,1.961,2.315,6.785,1.006,11:31:51.918796
538,8.74,809.7606638008084,20.65260884421351,38.849551106,-104.822607415,3,2021-02-19T19:36:07.000Z,1881.376,1.961,2.315,6.785,1.078,11:31:52.918181
539,8.76,809.7690946968052,20.793976725376655,38.849548375,-104.822616115,3,2021-02-19T19:36:08.000Z,1881.481,1.961,2.315,6.785,0.73,11:31:53.918500
540,8.78,809.6657333472858,20.930276659967504,38.849545971,-104.822623014,3,2021-02-19T19:36:09.000Z,1881.271,1.961,2.315,6.785,0.751,11:31:54.916044
541,8.72,809.6773225000097,21.018084608723644,38.849541843,-104.822630594,3,2021-02-19T19:36:10.000Z,1880.82,1.961,2.315,6.785,0.911,11:31:55.969436
542,8.66,809.685452311284,21.134439739135264,38.849537834,-104.822640941,3,2021-02-19T19:36:11.000Z,1880.368,1.961,2.315,6.785,1.151,11:31:56.920141
543,8.66,809.8190367867475,21.242531126243,38.849536814,-104.822652578,3,2021-02-19T19:36:12.000Z,1880.142,1.961,2.315,6.785,0.99,11:31:57.919413
545,8.57,809.6269617369616,21.348346657987555,38.84953667,-104.822662961,3,2021-02-19T19:36:13.000Z,1879.97,1.955,2.326,6.785,0.921,11:31:59.310882
546,8.52,809.9350948164532,21.424359741757435,38.849535523,-104.822672522,3,2021-02-19T19:36:14.000Z,1880.256,1.955,2.326,6.785,0.819,11:31:59.919578
